item_id,consumer_path,cons_x1,cons_y1,cons_x2,cons_y2,shop_path,shop_x1,shop_y1,shop_x2,shop_y2,split
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_16.jpg,112,96,203,198,img/TOPS/Lace_Shirt/id_00014164/shop_02.jpg,1,1,200,249,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_16.jpg,112,96,203,198,img/TOPS/Lace_Shirt/id_00014164/shop_03.jpg,3,1,200,227,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_16.jpg,112,96,203,198,img/TOPS/Lace_Shirt/id_00014164/shop_04.jpg,1,1,200,259,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_17.jpg,1,1,226,300,img/TOPS/Lace_Shirt/id_00014164/shop_01.jpg,2,1,200,239,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_17.jpg,1,1,226,300,img/TOPS/Lace_Shirt/id_00014164/shop_02.jpg,1,1,200,249,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_17.jpg,1,1,226,300,img/TOPS/Lace_Shirt/id_00014164/shop_03.jpg,3,1,200,227,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_17.jpg,1,1,226,300,img/TOPS/Lace_Shirt/id_00014164/shop_04.jpg,1,1,200,259,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_18.jpg,1,1,300,225,img/TOPS/Lace_Shirt/id_00014164/shop_01.jpg,2,1,200,239,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_18.jpg,1,1,300,225,img/TOPS/Lace_Shirt/id_00014164/shop_02.jpg,1,1,200,249,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_18.jpg,1,1,300,225,img/TOPS/Lace_Shirt/id_00014164/shop_03.jpg,3,1,200,227,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_18.jpg,1,1,300,225,img/TOPS/Lace_Shirt/id_00014164/shop_04.jpg,1,1,200,259,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_19.jpg,38,1,300,187,img/TOPS/Lace_Shirt/id_00014164/shop_01.jpg,2,1,200,239,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_19.jpg,38,1,300,187,img/TOPS/Lace_Shirt/id_00014164/shop_02.jpg,1,1,200,249,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_19.jpg,38,1,300,187,img/TOPS/Lace_Shirt/id_00014164/shop_03.jpg,3,1,200,227,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_19.jpg,38,1,300,187,img/TOPS/Lace_Shirt/id_00014164/shop_04.jpg,1,1,200,259,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_20.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00014164/shop_01.jpg,2,1,200,239,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_20.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00014164/shop_02.jpg,1,1,200,249,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_20.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00014164/shop_03.jpg,3,1,200,227,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_20.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00014164/shop_04.jpg,1,1,200,259,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_21.jpg,1,1,300,168,img/TOPS/Lace_Shirt/id_00014164/shop_01.jpg,2,1,200,239,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_21.jpg,1,1,300,168,img/TOPS/Lace_Shirt/id_00014164/shop_02.jpg,1,1,200,249,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_21.jpg,1,1,300,168,img/TOPS/Lace_Shirt/id_00014164/shop_03.jpg,3,1,200,227,train
id_00014164,img/TOPS/Lace_Shirt/id_00014164/consumer_21.jpg,1,1,300,168,img/TOPS/Lace_Shirt/id_00014164/shop_04.jpg,1,1,200,259,train
id_00014393,img/TOPS/Lace_Shirt/id_00014393/consumer_01.jpg,1,1,222,300,img/TOPS/Lace_Shirt/id_00014393/shop_01.jpg,75,59,169,146,train
id_00014393,img/TOPS/Lace_Shirt/id_00014393/consumer_02.jpg,1,1,300,222,img/TOPS/Lace_Shirt/id_00014393/shop_01.jpg,75,59,169,146,train
id_00014533,img/TOPS/Lace_Shirt/id_00014533/consumer_01.jpg,11,1,228,257,img/TOPS/Lace_Shirt/id_00014533/shop_01.jpg,46,49,156,228,train
id_00014764,img/TOPS/Lace_Shirt/id_00014764/consumer_01.jpg,1,17,225,295,img/TOPS/Lace_Shirt/id_00014764/shop_01.jpg,1,1,200,200,train
id_00015026,img/TOPS/Lace_Shirt/id_00015026/consumer_01.jpg,1,1,300,226,img/TOPS/Lace_Shirt/id_00015026/shop_01.jpg,1,74,201,251,train
id_00015709,img/TOPS/Lace_Shirt/id_00015709/consumer_01.jpg,26,15,62,59,img/TOPS/Lace_Shirt/id_00015709/shop_01.jpg,1,109,200,300,train
id_00015709,img/TOPS/Lace_Shirt/id_00015709/consumer_01.jpg,26,15,62,59,img/TOPS/Lace_Shirt/id_00015709/shop_02.jpg,1,71,200,300,train
id_00015709,img/TOPS/Lace_Shirt/id_00015709/consumer_02.jpg,1,1,100,100,img/TOPS/Lace_Shirt/id_00015709/shop_01.jpg,1,109,200,300,train
id_00015709,img/TOPS/Lace_Shirt/id_00015709/consumer_02.jpg,1,1,100,100,img/TOPS/Lace_Shirt/id_00015709/shop_02.jpg,1,71,200,300,train
id_00015709,img/TOPS/Lace_Shirt/id_00015709/consumer_03.jpg,31,15,60,51,img/TOPS/Lace_Shirt/id_00015709/shop_01.jpg,1,109,200,300,train
id_00015709,img/TOPS/Lace_Shirt/id_00015709/consumer_03.jpg,31,15,60,51,img/TOPS/Lace_Shirt/id_00015709/shop_02.jpg,1,71,200,300,train
id_00015709,img/TOPS/Lace_Shirt/id_00015709/consumer_04.jpg,1,33,169,268,img/TOPS/Lace_Shirt/id_00015709/shop_01.jpg,1,109,200,300,train
id_00015709,img/TOPS/Lace_Shirt/id_00015709/consumer_04.jpg,1,33,169,268,img/TOPS/Lace_Shirt/id_00015709/shop_02.jpg,1,71,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_01.jpg,1,6,225,268,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_01.jpg,1,6,225,268,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_02.jpg,1,1,225,280,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_02.jpg,1,1,225,280,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_03.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_03.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_04.jpg,1,65,159,258,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_04.jpg,1,65,159,258,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_05.jpg,1,84,169,300,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_05.jpg,1,84,169,300,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_06.jpg,1,1,160,300,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_06.jpg,1,1,160,300,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_07.jpg,1,1,299,300,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_07.jpg,1,1,299,300,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_08.jpg,1,1,225,179,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_08.jpg,1,1,225,179,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_09.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_09.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_10.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00016799/shop_01.jpg,1,1,200,300,train
id_00016799,img/TOPS/Lace_Shirt/id_00016799/consumer_10.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00016799/shop_02.jpg,67,1,173,260,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_01.jpg,1,62,169,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_02.jpg,1,45,169,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_03.jpg,1,46,170,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_04.jpg,1,87,170,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_05.jpg,1,1,225,291,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_06.jpg,1,88,225,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_07.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_08.jpg,1,46,225,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_09.jpg,1,72,225,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_10.jpg,30,84,128,215,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_11.jpg,41,99,125,222,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_12.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_13.jpg,1,69,200,290,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_14.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_15.jpg,7,1,169,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_16.jpg,54,112,125,204,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_17.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00017632,img/TOPS/Lace_Shirt/id_00017632/consumer_18.jpg,1,1,226,300,img/TOPS/Lace_Shirt/id_00017632/shop_01.jpg,49,86,165,266,train
id_00022198,img/TOPS/Lace_Shirt/id_00022198/consumer_01.jpg,1,46,226,296,img/TOPS/Lace_Shirt/id_00022198/shop_01.jpg,1,79,172,229,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_01.jpg,1,7,225,300,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_02.jpg,1,42,169,300,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_03.jpg,1,93,169,247,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_04.jpg,1,25,225,287,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_05.jpg,1,53,154,187,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_06.jpg,1,66,147,211,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_07.jpg,5,2,169,151,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_08.jpg,1,1,225,244,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_09.jpg,1,26,225,271,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_10.jpg,1,34,225,300,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_11.jpg,1,15,225,275,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_12.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_13.jpg,1,49,225,284,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_14.jpg,47,73,225,256,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_15.jpg,1,115,225,300,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_16.jpg,1,136,225,300,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_17.jpg,1,1,192,215,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_18.jpg,1,1,300,195,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_19.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_20.jpg,1,1,100,100,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_21.jpg,1,1,225,267,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022559,img/TOPS/Lace_Shirt/id_00022559/consumer_22.jpg,1,1,225,294,img/TOPS/Lace_Shirt/id_00022559/shop_01.jpg,1,1,200,207,train
id_00022879,img/TOPS/Lace_Shirt/id_00022879/consumer_01.jpg,1,15,300,170,img/TOPS/Lace_Shirt/id_00022879/shop_01.jpg,49,77,192,208,train
id_00022879,img/TOPS/Lace_Shirt/id_00022879/consumer_01.jpg,1,15,300,170,img/TOPS/Lace_Shirt/id_00022879/shop_02.jpg,58,92,171,201,train
id_00022879,img/TOPS/Lace_Shirt/id_00022879/consumer_02.jpg,1,18,169,289,img/TOPS/Lace_Shirt/id_00022879/shop_01.jpg,49,77,192,208,train
id_00022879,img/TOPS/Lace_Shirt/id_00022879/consumer_02.jpg,1,18,169,289,img/TOPS/Lace_Shirt/id_00022879/shop_02.jpg,58,92,171,201,train
id_00022879,img/TOPS/Lace_Shirt/id_00022879/consumer_03.jpg,1,20,169,300,img/TOPS/Lace_Shirt/id_00022879/shop_01.jpg,49,77,192,208,train
id_00022879,img/TOPS/Lace_Shirt/id_00022879/consumer_03.jpg,1,20,169,300,img/TOPS/Lace_Shirt/id_00022879/shop_02.jpg,58,92,171,201,train
id_00023559,img/TOPS/Lace_Shirt/id_00023559/consumer_01.jpg,1,28,225,300,img/TOPS/Lace_Shirt/id_00023559/shop_01.jpg,1,5,200,261,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_01.jpg,1,15,300,267,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_02.jpg,1,9,225,211,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_03.jpg,48,92,149,181,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_04.jpg,69,87,163,176,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_05.jpg,1,1,225,264,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_06.jpg,1,1,300,192,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_07.jpg,1,103,223,300,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_08.jpg,1,114,225,267,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_09.jpg,1,130,225,300,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_10.jpg,1,109,225,300,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_11.jpg,1,82,225,300,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_12.jpg,1,1,225,265,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_13.jpg,1,97,225,300,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_14.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_15.jpg,96,3,166,66,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_16.jpg,69,62,208,195,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_17.jpg,1,1,220,270,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_18.jpg,1,1,225,148,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_19.jpg,15,57,205,196,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_20.jpg,1,137,225,297,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_21.jpg,1,117,225,300,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_22.jpg,8,61,217,274,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_23.jpg,15,59,129,146,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_24.jpg,10,136,225,275,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024339,img/TOPS/Lace_Shirt/id_00024339/consumer_25.jpg,1,72,169,251,img/TOPS/Lace_Shirt/id_00024339/shop_01.jpg,27,87,169,260,train
id_00024641,img/TOPS/Lace_Shirt/id_00024641/consumer_01.jpg,1,99,227,300,img/TOPS/Lace_Shirt/id_00024641/shop_01.jpg,9,68,190,300,train
id_00024641,img/TOPS/Lace_Shirt/id_00024641/consumer_02.jpg,11,1,300,300,img/TOPS/Lace_Shirt/id_00024641/shop_01.jpg,9,68,190,300,train
id_00024641,img/TOPS/Lace_Shirt/id_00024641/consumer_03.jpg,1,76,200,300,img/TOPS/Lace_Shirt/id_00024641/shop_01.jpg,9,68,190,300,train
id_00024641,img/TOPS/Lace_Shirt/id_00024641/consumer_04.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00024641/shop_01.jpg,9,68,190,300,train
id_00024641,img/TOPS/Lace_Shirt/id_00024641/consumer_05.jpg,1,107,185,294,img/TOPS/Lace_Shirt/id_00024641/shop_01.jpg,9,68,190,300,train
id_00024857,img/TOPS/Lace_Shirt/id_00024857/consumer_01.jpg,1,1,240,271,img/TOPS/Lace_Shirt/id_00024857/shop_01.jpg,1,13,185,280,train
id_00024857,img/TOPS/Lace_Shirt/id_00024857/consumer_02.jpg,1,37,215,300,img/TOPS/Lace_Shirt/id_00024857/shop_01.jpg,1,13,185,280,train
id_00024857,img/TOPS/Lace_Shirt/id_00024857/consumer_03.jpg,1,43,300,226,img/TOPS/Lace_Shirt/id_00024857/shop_01.jpg,1,13,185,280,train
id_00024857,img/TOPS/Lace_Shirt/id_00024857/consumer_04.jpg,1,94,225,300,img/TOPS/Lace_Shirt/id_00024857/shop_01.jpg,1,13,185,280,train
id_00024857,img/TOPS/Lace_Shirt/id_00024857/consumer_05.jpg,15,69,128,187,img/TOPS/Lace_Shirt/id_00024857/shop_01.jpg,1,13,185,280,train
id_00024857,img/TOPS/Lace_Shirt/id_00024857/consumer_06.jpg,54,105,92,139,img/TOPS/Lace_Shirt/id_00024857/shop_01.jpg,1,13,185,280,train
id_00024857,img/TOPS/Lace_Shirt/id_00024857/consumer_07.jpg,88,108,112,143,img/TOPS/Lace_Shirt/id_00024857/shop_01.jpg,1,13,185,280,train
id_00024857,img/TOPS/Lace_Shirt/id_00024857/consumer_08.jpg,1,1,176,292,img/TOPS/Lace_Shirt/id_00024857/shop_01.jpg,1,13,185,280,train
id_00025563,img/TOPS/Lace_Shirt/id_00025563/consumer_01.jpg,49,120,169,250,img/TOPS/Lace_Shirt/id_00025563/shop_01.jpg,16,83,200,233,train
id_00025563,img/TOPS/Lace_Shirt/id_00025563/consumer_02.jpg,104,140,177,276,img/TOPS/Lace_Shirt/id_00025563/shop_01.jpg,16,83,200,233,train
id_00025563,img/TOPS/Lace_Shirt/id_00025563/consumer_03.jpg,71,123,177,248,img/TOPS/Lace_Shirt/id_00025563/shop_01.jpg,16,83,200,233,train
id_00025900,img/TOPS/Lace_Shirt/id_00025900/consumer_01.jpg,18,98,225,263,img/TOPS/Lace_Shirt/id_00025900/shop_01.jpg,15,75,173,253,train
id_00025900,img/TOPS/Lace_Shirt/id_00025900/consumer_02.jpg,1,114,225,300,img/TOPS/Lace_Shirt/id_00025900/shop_01.jpg,15,75,173,253,train
id_00026108,img/TOPS/Lace_Shirt/id_00026108/consumer_01.jpg,85,1,144,144,img/TOPS/Lace_Shirt/id_00026108/shop_01.jpg,21,67,200,300,train
id_00026108,img/TOPS/Lace_Shirt/id_00026108/consumer_02.jpg,70,1,173,157,img/TOPS/Lace_Shirt/id_00026108/shop_01.jpg,21,67,200,300,train
id_00026108,img/TOPS/Lace_Shirt/id_00026108/consumer_03.jpg,59,91,187,287,img/TOPS/Lace_Shirt/id_00026108/shop_01.jpg,21,67,200,300,train
id_00026784,img/TOPS/Lace_Shirt/id_00026784/consumer_01.jpg,58,77,179,184,img/TOPS/Lace_Shirt/id_00026784/shop_01.jpg,59,42,165,139,train
id_00027433,img/TOPS/Lace_Shirt/id_00027433/consumer_02.jpg,1,95,200,291,img/TOPS/Lace_Shirt/id_00027433/shop_01.jpg,1,95,200,292,train
id_00027433,img/TOPS/Lace_Shirt/id_00027433/consumer_03.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00027433/shop_01.jpg,1,95,200,292,train
id_00027433,img/TOPS/Lace_Shirt/id_00027433/consumer_04.jpg,1,1,223,300,img/TOPS/Lace_Shirt/id_00027433/shop_01.jpg,1,95,200,292,train
id_00027433,img/TOPS/Lace_Shirt/id_00027433/consumer_05.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00027433/shop_01.jpg,1,95,200,292,train
id_00027433,img/TOPS/Lace_Shirt/id_00027433/consumer_06.jpg,1,35,169,300,img/TOPS/Lace_Shirt/id_00027433/shop_01.jpg,1,95,200,292,train
id_00027433,img/TOPS/Lace_Shirt/id_00027433/consumer_07.jpg,1,1,225,300,img/TOPS/Lace_Shirt/id_00027433/shop_01.jpg,1,95,200,292,train
id_00027433,img/TOPS/Lace_Shirt/id_00027433/consumer_08.jpg,1,11,225,294,img/TOPS/Lace_Shirt/id_00027433/shop_01.jpg,1,95,200,292,train
id_00027433,img/TOPS/Lace_Shirt/id_00027433/consumer_09.jpg,1,111,225,300,img/TOPS/Lace_Shirt/id_00027433/shop_01.jpg,1,95,200,292,train
id_00027433,img/TOPS/Lace_Shirt/id_00027433/consumer_10.jpg,1,91,225,300,img/TOPS/Lace_Shirt/id_00027433/shop_01.jpg,1,95,200,292,train
